50.0000000000,50.0000000000,1,false,false
100.0000000000,100.0000000000,1,false,false
150.0000000000,150.0000000000,1,false,false
200.0000000000,200.0000000000,1,false,false
250.0000000000,250.0000000000,1,false,false
300.0000000000,300.0000000000,1,false,false
350.0000000000,350.0000000000,1,false,false
400.0000000000,400.0000000000,1,false,false
450.0000000000,450.0000000000,1,false,false
500.0000000000,500.0000000000,1,false,false
550.0000000000,550.0000000000,1,false,false
600.0000000000,600.0000000000,1,false,false
650.0000000000,650.0000000000,1,false,false
700.0000000000,700.0000000000,1,false,false
750.0000000000,750.0000000000,1,false,false
800.0000000000,800.0000000000,1,false,false
850.0000000000,850.0000000000,1,false,false
900.0000000000,900.0000000000,1,false,false
950.0000000000,950.0000000000,1,false,false
1000.0000000000,1000.0000000000,1,false,false
1050.0000000000,1050.0000000000,1,false,false
1100.0000000000,1100.0000000000,1,false,false
1150.0000000000,1150.0000000000,1,false,false
1200.0000000000,1200.0000000000,1,false,false
1250.0000000000,1250.0000000000,1,false,false
1300.0000000000,1300.0000000000,1,false,false
1350.0000000000,1350.0000000000,1,false,false
1400.0000000000,1400.0000000000,1,false,false
1450.0000000000,1450.0000000000,1,false,false
1500.0000000000,1500.0000000000,1,false,false
1550.0000000000,1550.0000000000,1,false,false
1600.0000000000,1600.0000000000,1,false,false
1650.0000000000,1650.0000000000,1,false,false
1700.0000000000,1700.0000000000,1,false,false
1750.0000000000,1750.0000000000,1,false,false
1800.0000000000,1800.0000000000,1,false,false
1850.0000000000,1850.0000000000,1,false,false
1900.0000000000,1900.0000000000,1,false,false
1950.0000000000,1950.0000000000,1,false,false
2000.0000000000,2000.0000000000,1,false,false
2050.0000000000,2050.0000000000,1,false,false
2100.0000000000,2100.0000000000,1,false,false
2150.0000000000,2150.0000000000,1,false,false
2200.0000000000,2200.0000000000,1,false,false
2250.0000000000,2250.0000000000,1,false,false
2300.0000000000,2300.0000000000,1,false,false
2350.0000000000,2350.0000000000,1,false,false
2400.0000000000,2400.0000000000,1,false,false
2450.0000000000,2450.0000000000,1,false,false
2500.0000000000,2500.0000000000,1,false,false
2550.0000000000,2550.0000000000,1,false,false
2600.0000000000,2600.0000000000,1,false,false
2650.0000000000,2650.0000000000,1,false,false
2700.0000000000,2700.0000000000,1,false,false
2750.0000000000,2750.0000000000,1,false,false
2800.0000000000,2800.0000000000,1,false,false
2850.0000000000,2850.0000000000,1,false,false
2900.0000000000,2900.0000000000,1,false,false
2950.0000000000,2950.0000000000,1,false,false
3000.0000000000,3000.0000000000,1,false,false
3050.0000000000,3050.0000000000,1,false,false
3100.0000000000,3100.0000000000,1,false,false
3150.0000000000,3150.0000000000,1,false,false
3200.0000000000,3200.0000000000,1,false,false
3250.0000000000,3250.0000000000,1,false,false
3300.0000000000,3300.0000000000,1,false,false
3350.0000000000,3350.0000000000,1,false,false
3400.0000000000,3400.0000000000,1,false,false
3450.0000000000,3450.0000000000,1,false,false
3500.0000000000,3500.0000000000,1,false,false
3550.0000000000,3550.0000000000,1,false,false
3600.0000000000,3600.0000000000,1,false,false
3650.0000000000,3650.0000000000,1,false,false
3700.0000000000,3700.0000000000,1,false,false
3750.0000000000,3750.0000000000,1,false,false
3800.0000000000,3800.0000000000,1,false,false
3850.0000000000,3850.0000000000,1,false,false
3900.0000000000,3900.0000000000,1,false,false
3950.0000000000,3950.0000000000,1,false,false
4000.0000000000,4000.0000000000,1,false,false
4050.0000000000,4050.0000000000,1,false,false
4100.0000000000,4100.0000000000,1,false,false
4150.0000000000,4150.0000000000,1,false,false
4200.0000000000,4200.0000000000,1,false,false
4250.0000000000,4250.0000000000,1,false,false
4300.0000000000,4300.0000000000,1,false,false
